github_number,additions,deletions,changed_files
8856,38,35,4
8642,50,4,8
8746,3,3,1
8649,67,36,2
8647,37,63,4
9054,5,0,1
8869,10,9,2
8723,67,63,3
8677,62,0,2
8650,11,14,1
8686,5,4,2
8659,22,111,7
8651,1,1,1
8653,14,0,2
8657,2,2,1
8669,32,6,7
8655,2,2,1
8656,1,1,1
8703,2,1,1
8685,49,37,3
8662,1,1,1
8690,10,26,1
8668,3,3,3
8671,28,76,2
8673,8,0,3
8826,136,130,19
8859,21,2,4
8861,4,29,3
8930,68,25,5
8688,1,0,1
8679,1,1,1
8693,9,4,1
8684,20,29,1
8682,20,18,3
8725,7,9,2
8683,41,23,6
8694,16,72,8
8712,1,1,1
8709,5,4,2
8698,10,11,2
8701,10,3,3
8696,765,21,6
8769,8,7,1
9391,2,2,2
8697,11,4,4
8745,0,4,1
8711,5,4,2
8702,38,44,3
9182,31,185,4
8704,2,5,2
8705,1,1,1
8713,1,1,1
8708,1,0,1
8710,37,1,4
8767,1,37,4
8724,1,1,1
8715,1,1,1
8718,4,3,3
9294,8,7,1
8727,0,12,2
8721,1,0,1
9301,2,1,1
8729,6,3,1
8728,6,3,1
8730,4,6,1
8735,1,1,1
8732,2,1,2
8744,4,4,1
9386,2,1,2
8738,5,1,1
8741,0,4,2
9835,192,92,3
8752,12,23,5
8787,1,1,1
8771,3,2,1
8761,38,26,4
8747,14,5,5
8783,2,1,1
8968,19,10,5
8750,1,0,1
8751,3,1,1
8844,0,3,1
8817,580,55,14
8777,0,1,1
8753,9,16,1
8914,8,0,1
8795,7,0,1
8754,7,1,1
8863,1,0,1
8775,2,2,1
8758,1,1,1
8878,1,5,2
8756,48,8,2
8778,1,1,1
9273,4,2,1
8906,5,6,3
8955,9,3,1
8765,5,13,3
8764,9,6,1
8768,32,1,3
8855,4,2,1
8770,1,1,1
8773,10,4,1
8772,1,3,3
8774,7,1,1
8840,3,1,1
8784,1,1,1
8957,22,18,1
8958,63,26,5
8786,292,6,3
8779,2,3,1
8781,336,12,9
8782,0,1,1
8820,5,3,1
8799,24,11,2
8788,21,3,5
8956,2074,2141,66
8789,46,47,2
8791,22,1,2
8818,7,9,3
8796,48,20,6
8879,11,0,1
8797,3,14,1
8804,6,9,2
8962,1,1,1
8800,16,2,2
8803,69,13,3
8802,54,1,2
8807,1,1,1
8808,40,16,2
8810,1,1,1
8811,0,9,1
8813,64,33,2
8812,3,3,1
8814,13,1,1
8815,4,2,1
9402,36,29,5
8821,3133,140,43
9097,76,39,8
8819,1,1,1
8823,14,6,1
8824,27,12,3
8827,8,8,3
9982,54,51,1
8843,4,2,1
8828,44,43,5
8839,1,5,1
8837,2,4,1
9104,3,3,2
9090,19621,9346,571
8832,4,2,2
9172,16,0,2
8847,1,1,1
8833,2,2,2
8835,89,4,1
8842,1,1,1
9169,335,38,3
8845,0,4,2
8853,4,2,4
8852,10,11,2
8857,21,82,11
8850,1,1,1
8940,122,162,24
8882,8,4,1
8848,1,0,1
9316,0,1,1
8849,1,1,1
8854,15,7,1
8851,5,7,4
8858,3,2,1
8907,3,0,1
8885,20,15,2
8864,10,14,1
8862,2,2,2
8867,0,2,1
8894,25,14,1
8876,69,35,4
8871,19,1,2
8872,83,105,4
8873,2,2,1
8874,3,1,1
8881,32,34,2
8877,17,5,7
9329,0,5,1
9324,5,0,1
8883,4,9,2
8884,258,23,4
8902,4,83,6
8886,2,0,1
8887,5,4,2
8910,11,7,1
8888,9,1,1
8889,5,12,1
8896,434,24,10
8890,3,3,2
8892,1,2,1
8893,1,1,1
8895,31,27,3
8897,2,14,2
8898,1,1,1
8899,2,1,2
8901,387,1049,28
8977,207,2,8
9290,1,1,1
8903,4,1,2
8927,35,41,6
9306,11,3,1
8929,727,164,38
8978,29,6,3
9300,16,2,1
8917,299,79,8
8938,169,25,21
8963,6,8,1
8911,31,9,3
8921,45,15,1
8937,2,2,1
8912,3,3,1
8913,1,1,1
8915,1,1,1
8982,17,5,4
8916,12,7,1
8918,0,31,15
8989,10,8,1
9129,1,1,1
9040,1,0,1
9127,2,3,2
8925,8,32,1
8926,3,11,1
8920,6,18,1
8922,1,1,1
9585,8,2,2
8923,35,46,1
9174,1,1,1
8932,38,24,9
8954,1,0,1
8928,14,2,3
9887,2612,4696,242
9512,2562,4594,219
8931,9,9,1
8934,8,6,2
8933,48,33,9
9039,2,5,5
9073,68,88,3
8960,1,1,1
8961,11,5,2
8939,58,0,3
9044,424,35,15
8948,2,2,2
8942,0,0,0
8945,7,7,2
8941,18,23,2
8943,4,0,1
8944,1,0,1
8946,15,4,2
8967,22,94,2
8973,18,9,3
8976,18,9,3
8952,168,146,20
9190,21,1,2
8950,24,4,1
8951,4126,5531,106
8964,384,24,10
8953,1,0,1
8965,16,15,3
8959,1,1,1
8966,2,2,1
8969,229,57,21
8971,36,29,6
8972,6,6,1
8975,11,14,4
8984,2,3,2
9266,1646,1296,34
9334,1,1,1
9385,24,1,3
8979,6,5,2
9513,41,8,9
9905,1,1,1
8981,20,21,1
9690,10,5,6
9395,18,18,5
8985,31,16,1
8986,107,13,5
9358,1,1,1
9740,5,71,2
8987,1,0,1
9333,7,3,1
9475,5,1,1
8990,24,64,3
8991,4567,3808,148
8998,78,27,6
8992,155,67,7
8993,0,159,2
8994,1,1,1
8995,9,13,2
9326,653,2,18
9382,2,2,1
9414,169,133,13
8997,49,31,1
9028,172,95,4
9774,2,22,17
9001,4,0,1
9002,1,1,1
9003,1,9,2
9102,25,24,4
9764,13,29,4
9006,2,2,1
9351,61,64,6
9036,18,18,7
9010,2,2,2
9115,27,20,1
9038,5,3,1
9007,19,28,1
9015,113,27,3
9238,5,16,7
9009,1,0,1
9008,3,13,4
9011,1,0,1
9012,70,42,14
9020,3,1,1
9014,16,15,2
9089,52,52,2
9026,8,3,1
9017,2,1,1
9016,9,1,3
9037,1526,1415,49
9018,2,13,1
9019,599,20,5
9029,20,72,1
9055,1,1,1
9021,36,16,1
9709,54,175,3
9057,38,51,4
9088,21,36,1
9022,1,1,1
9360,1,0,1
9023,1,1,1
9024,2,2,2
9027,1,1,1
9030,18,14,1
9033,1,2,1
9277,1,1,1
9051,112,39,6
9032,2,1,2
9271,5,3,1
9031,1,1,1
9034,1,1,1
9052,1,0,1
9035,1,1,1
9762,1,0,1
9656,1,16,16
9295,16,10,1
9096,7,4,2
9318,9,3,1
9049,7,3,1
9041,4,4,3
9043,55,17,5
9069,86,0,2
9048,1126,53,32
9111,13031,9731,311
9500,14551,371,189
9047,10,2,9
9050,52,182,10
9216,522,116,24
9322,3,3,3
9062,2,0,1
9120,38,30,5
9053,9,8,7
9056,14,14,2
9058,1,1,1
9060,2,2,1
9711,7787,843,72
9063,5,5,2
9064,0,2,2
9066,24,24,4
9086,19591,20,170
9099,15,2,2
9072,19,45,4
9484,27,12,3
9095,67,10,5
9074,17,8,1
9077,9,2,2
9128,2,5,1
9291,11,12,1
9078,1,1,1
9094,2,2,1
9079,3,3,1
9083,99,62,5
9080,6,1,1
9081,1,1,1
9082,1,1,1
9085,9,0,1
9084,16,6,2
9091,4,0,2
9126,1,3,1
9125,7,3,3
9093,1,1,1
9092,3,3,1
9210,1,1,1
9114,51,28,1
9098,1,1,1
9101,1,1,1
9124,4,2,2
9143,5,5,1
9116,2,2,1
9103,1,1,1
9137,497,501,24
9354,9,12,3
9105,10,3,3
9478,134,22,1
9477,129,22,1
9112,39,56,3
9110,10,0,1
9292,22,2,3
9298,14,18,2
9107,1,1,1
9108,8,1,1
9113,1,2,1
9156,15,18,7
9118,33,3,1
9132,8,6,1
9117,3,0,1
9317,2,2,1
9133,1,1,1
9123,154,150,4
9122,0,1,1
9440,2,2,2
9131,8,1,2
9130,1,1,1
9134,1,0,1
9142,2,1,1
9135,1,1,1
9136,62,62,8
9139,4,22,5
9285,2,1,2
9140,1,1,1
9283,38,38,4
9144,67,3,6
9141,42,2,4
9147,3,3,2
9146,101,149,7
9281,5,5,1
9145,3,4,1
9148,50,66,13
9191,4,4,4
9314,13,6,4
9297,6,0,2
9150,4,4,2
9176,1,1,1
9157,4,1,1
9163,240,0,4
9149,6589,7149,39
9346,1,1,1
9310,2,0,1
9151,254,10,4
9279,19,8,2
9154,4,4,1
9327,22,12,1
9240,1606,1866,29
9278,17,28,4
9885,134,124,11
9784,1,1,1
9846,172,12,9
9234,10,7,4
9262,9,11,5
10032,16,1,1
9155,7,2,2
9158,3,3,3
9161,570,283,6
9733,1,1,1
9159,1,1,1
9160,1,1,1
9164,2,2,2
9186,1310,2,6
9166,1,1,1
9168,20,20,2
9170,6,5,2
9379,1,1,1
9171,1,1,1
9332,2,1,2
9175,6,4,2
9177,10,7,2
9178,10,8,5
9362,44,12,3
9205,55,5,3
9179,6,18,3
9288,227,85,31
9181,37,22,7
9183,7,10,2
9184,62,38,3
9185,5,5,5
9229,23,1,2
9187,2,2,2
9188,1,1,1
9189,3,2,1
9193,94,71,3
9200,178,183,63
9196,2,2,1
9198,96,0,1
9268,201,169,3
9416,28,25,1
9222,4,2,1
9201,53,10,7
9202,14,5,2
9208,640,876,40
9206,1315,1024,43
9207,741,1015,42
9430,2,0,1
9209,36,5,3
9211,1,1,1
9214,63,8,8
9212,2,2,1
9217,850,1014,32
9226,11,10,4
9215,2,2,1
9225,18,1,2
9219,16,14,9
9220,42,28,7
9224,99,148,20
9245,55,33,13
9228,2,2,1
9788,37,120,10
9579,151,123,3
9230,1,1,1
9231,3,3,1
9232,1,2,1
9235,19,0,1
9965,3,3,1
9236,1,1,1
9237,14,7,3
9257,5,5,2
9255,9,9,1
9239,6,6,2
9274,2,1,2
9256,6,21,1
9558,3,3,1
9254,4,0,1
9331,74,17,3
9251,9,0,1
9250,1,1,1
9249,1,1,1
9248,4,4,1
9241,1,1,1
9253,187,0,1
9252,28,26,1
9243,1056,873,7
9244,2,2,1
9265,51,57,22
9246,2,2,1
9247,49,29,2
9426,490,154,9
9263,87,73,4
9267,10,0,2
9264,1,1,1
9303,133,165,26
9270,8,29,1
9381,1,1,1
9276,9,8,1
9280,1,1,1
9282,16,6,1
9321,26,11,8
9380,25,2,6
9284,3,0,2
9287,442,25,26
9483,10,4,3
9296,8,1,2
9293,36,29,2
9336,1,1,1
9666,3,9,2
9305,1,0,1
9304,36,18,13
9308,13,11,3
9309,12,5,1
9311,1,1,1
9312,876,743,13
9390,1,1,1
9313,2,2,2
9319,2,1,1
9323,9,57,8
9355,3,2,2
9341,11,11,3
9337,14,19,6
9338,1,1,1
9339,1,1,1
10053,1,1,1
9340,1,1,1
9376,92,53,9
9343,53,28,7
9344,29,12,6
9345,8,1,2
9347,13,4,1
9566,1,1,1
9348,1141,581,184
9363,151,7,3
9353,483,129,15
9350,4,3,1
9411,2,4,2
9352,1,1,1
9356,15,45,1
9357,10,11,1
9454,1012,88,30
9400,949,74,28
9365,1,1,1
9374,2,1,1
9361,52,1,3
9364,46,12,13
9731,50,45,4
9754,61,58,4
9366,368,437,10
9368,2,2,1
9370,35,40,2
9371,80,61,19
9678,1,1,1
9375,24,4,3
9377,2,2,1
9378,26,34,4
9389,4,5,1
9388,11,22,2
9369,10,42,11
9392,113,101,31
9399,16,38,3
10002,47,139,3
9401,64,26,12
9396,35,5,7
9397,1,1,1
9398,353,2619,14
9403,7,10,5
9404,515,184,56
9405,9,3,1
9716,192,47,22
9482,6,0,4
9412,2,4,1
9409,2,2,1
9406,13,5,3
9422,35,16,3
9407,8,12,1
9408,33,5,6
9423,30,11,4
9763,1,1,1
9410,0,35923,410
9554,2,1,2
9693,46,58,4
9417,3,15,14
9415,1,1,1
9418,96,96,33
9419,38,45,10
9420,4,1,1
9424,1,1,1
9425,1,1,1
9564,15,10,3
9713,3,1,1
9441,0,5,2
9537,3,1,1
9427,39,35,1
9428,8,0,1
9695,3397,4437,61
9429,7,2,2
9507,4,3,1
9435,108,134,5
9479,108,134,5
9619,2,6,4
9431,10,3,2
9432,6,7,4
9433,2,22,2
9434,102,64,49
9436,8,4,1
9437,2,6,3
9438,10,16,4
9444,246,15,16
9548,7,14,1
9456,3,3,3
9521,49,20,4
9946,1,1,1
9463,1,1,1
9446,214,133,5
9447,2,0,2
9448,177,308,6
9706,223,388,7
9494,43,150,2
9445,2,2,2
9718,9,0,1
9449,1,1,1
9450,1,1,1
9496,11,4,3
9451,0,4,1
9452,1,1,1
9453,2,2,1
9654,1,0,1
9455,6,0,2
9459,5182,5158,202
9471,5182,5158,202
9495,79,98,2
9457,18,27,8
9460,13,15,2
9561,2,1,1
9955,11,8,1
9461,5,5,1
9462,72,72,6
9464,354,357,13
9789,150,136,4
9813,45,43,3
9465,4,4,4
9466,1,1,1
9467,97,96,2
9468,628,333,59
9852,1235,8,29
9472,1,0,1
9525,0,3,1
9563,2,0,1
9470,1,1,1
9601,95,134,4
9820,3,1,1
9502,26,39,4
9557,2,2,1
9544,9,334,22
9476,0,1,1
9474,1,1,1
9480,711,86,32
9481,81,82,2
9614,115,5164,64
9719,191,2,4
9714,3,3,1
9485,65,62,6
9486,47,46,1
9766,1,1,1
9549,4,1,2
9531,29,26,2
9550,2,2,2
9883,1,1,1
9530,2,1,1
9562,1,0,1
9527,5,0,2
9487,12,17,2
9488,46,159,4
9511,29,7,2
9489,2,2,2
9490,83,83,3
9545,71,63,3
9677,9,1,2
9580,0,25,15
9532,303,278,3
9491,79,89,29
9674,23,4,1
9493,2,2,1
9492,35,195,1
9539,31,8,2
9515,15,0,1
9516,11,0,3
9517,31,1,2
9514,8,0,1
9503,158,132,17
9498,38,37,2
9499,4,79,9
9529,921,1681,24
9501,89,70,22
9803,1,1,1
9504,4,1103,9
9505,8,2,2
9506,2,2,2
9618,5,5,3
9605,8,8,4
9810,15,16,1
9772,5,6,1
9509,20,11,14
9553,15,15,15
9565,12,8,1
9520,20,16,3
9692,8,4,1
9524,9,2,3
9522,7,1,1
9600,0,1,1
9599,6,9,3
9526,309,5,8
9540,18,2,2
9680,3,0,2
9543,4,0,1
9542,1,1,1
9818,2,1,1
9551,48,176,11
9863,2,1,1
9552,172,7,3
9775,50,23,4
9646,1,1,1
9637,3,6,7
9578,4,1,4
9559,295,275,4
9864,10,4,1
9567,5,1,2
9717,131,221,15
9568,28,6,1
9569,54,52,1
9570,2,1,2
9571,3,1,1
9572,1,3,1
9573,188,418,41
9574,36,41,3
9581,1,1,1
9582,8,3,2
9583,5,0,2
9584,4,2,2
9591,21,19,1
9587,15,20,5
9593,52,61,12
9590,2,2,2
9598,6,1,1
9592,70,71,1
9595,126,30,11
9596,9,7,1
9597,14,7,3
9632,347,0,11
9745,2,2,2
9638,98,11,10
9842,9,3,3
9603,4,4,1
9606,0,12,8
9608,46,0,5
9607,2,1,1
9609,12,7,2
9610,3,3,1
9639,1011,84,11
9611,29,4,1
9667,16,10,3
9612,8,8,3
9669,569,119,10
9816,2,0,2
9613,229,293,12
9642,0,22,1
9620,12,8,3
9622,3,1,1
9623,3,3,1
9624,11,6,1
9625,5,4,2
9626,14,1,2
9628,1,1,1
9627,5,3,1
9629,14,11,1
9630,1,1,1
9631,19,23,2
9633,11,14,2
9634,9,4,2
9640,7,4,2
9635,13,8,5
9749,13,4,3
9750,65,20,5
9751,6,14,1
9753,23,19,3
9641,30,1,3
9645,15,17,1
9648,5,4,2
9649,49,3,4
9650,24,28,1
9651,5,4,2
9657,11,13,2
9658,11,5,1
9659,161,79,3
9660,1,1,1
9661,6,2,1
9662,1,1,1
9663,188,13,12
9664,5,5,1
9665,1,1,1
9668,1,1,1
9697,10,0,1
9670,27,17,3
9676,2,1,1
9679,3,2,1
9681,1,1,1
9683,184,440,9
9682,19,7,2
9685,55,3,2
9687,37,21,4
9688,8,8,2
9689,1,3,1
9691,66,165,6
9696,142,76,4
9698,1,0,1
9699,4,2,2
9700,8,8,1
9701,1,1,1
9704,12,1,1
9702,25,1,1
9703,2,2,1
9827,5,0,1
9705,129,8,3
9724,83,37,14
9708,177,1,4
9961,24,32,5
9722,3,3,1
9715,10,8,3
9869,4,6,2
9720,3,0,1
9725,103,11,5
9728,45,0,1
9729,80,31,6
9730,4,0,1
9735,6,2,1
9977,36,24,19
9736,14,26,3
9747,44,21,16
9744,0,0,2
9768,56,53,8
9752,57,18,3
9758,1,1,1
9867,2,0,1
9770,16,23,2
9780,0,1,1
9877,14,10,6
9767,1,0,1
9958,10,33,4
9778,3,2,1
9783,13,8,2
9790,907,961,85
9791,3,3,2
9793,14,11,1
9795,48,46,1
9801,0,25,2
9798,3,0,2
9799,2,2,1
9804,10,4,1
9805,75,69,6
9802,2,2,1
9843,10,2,4
9872,16,11,3
9910,27,3,3
9819,14,1,4
9841,13,11,2
10022,8,2,2
9922,17,8,2
9826,3,1,1
9861,12,3,4
9834,49,117,9
9833,1,1,1
9829,85,2,6
9875,124,75,3
9849,16,5,1
9837,7,3,1
9854,9,46,6
9839,0,3,1
9840,106,100,2
9844,7,28,2
9952,6,6,3
9943,9,13,1
9847,45,56,2
9848,16,2,1
9865,6,1,3
9850,42,11,2
9851,71,13,4
9853,3,3,1
9856,41,723,15
9855,1,1,1
9859,14,8,3
9862,3,3,2
10062,11,2,1
9876,83,68,4
9871,1,1,1
9878,40,24,5
9971,10,13,3
9880,3,3,1
9881,15,1,3
9882,1,1,1
9886,24,48,28
9889,2,2,2
9890,14,1,1
10042,8,0,3
9891,1,1,1
9892,4,4,1
9899,2,2,2
9900,4,2,2
9902,23,11,3
9903,3,3,3
9904,1,0,1
9901,1,1,1
9906,24,49,3
9832,24,246,5
9909,8,1,2
9937,20,6,3
9907,3,3,1
9911,1,1,1
9916,23,14,2
9912,78,101,2
9960,3,2,1
9914,2,2,2
9918,2,2,2
9925,5,3,1
9924,19,18,1
9926,2,1,1
9927,0,12,2
9928,109,171,14
10020,13,15,1
9930,1,1,1
9934,9,6,2
9935,11,0,2
9944,2,0,1
9947,3,3,1
9949,3266,2112,248
9950,43,46,4
9948,4,4,1
9951,7,3,1
9956,24,39,4
9957,22,11,1
9983,5,1,2
9962,6,2,1
9969,5,4,1
10021,2,0,2
9984,1,1,1
9968,23,7,4
9963,95,6,3
9972,4,1,2
9981,9,12,2
9979,25,14,3
9974,4,20,3
9975,3,9,3
9988,6,0,1
9976,11,1,3
9989,21,2,1
9986,11,0,3
9993,1,1,1
9994,14,0,2
9995,36,10,2
9999,192,0,3
10000,0,389,8
10005,4,1,2
10009,4,46,1
10007,5,0,1
10008,1,1,1
10012,1,1,1
10013,2,0,1
10027,15,13,1
10033,32,10,7
10043,45,17,5
10034,17,1,2
10035,1,1,1
10038,4,4,2
10036,11,3,1
10037,2,2,1
10039,16,39,9
10040,5,6,2
10041,44,37,3
10045,79,18,2
10044,67,50,7
10046,11,15,1
10048,1,1,1
10049,5,5,3
10064,1,1,1
10050,1,1,1
10051,11,0,1
10052,1,1,1
10055,2,1,1
10065,1,1,1
10070,32,196,16
10076,22944,2,253
